Indicator Name,Cancer Type,Year,Country Name,Region,Gender,Area,Numeric,Lower Confidence Limit,Upper Confidence Limit,Comment
"Obesity, adolescents aged 10–19",,2022,Oman,Eastern Mediterranean Region,Females,,15.407808,8.6575806,23.156801,
"Obesity, adolescents aged 10–19",,2022,Pakistan,Eastern Mediterranean Region,Total,,7.6901957,5.1716089,10.720621,
"Obesity, adolescents aged 10–19",,2022,Pakistan,Eastern Mediterranean Region,Males,,9.14049,5.2607942,14.1104,
"Obesity, adolescents aged 10–19",,2022,Pakistan,Eastern Mediterranean Region,Females,,6.1628632,3.481121,9.8728269,
"Obesity, adolescents aged 10–19",,2022,Palau,Western Pacific Region,Total,,29.305071,26.7194,31.869164,
"Obesity, adolescents aged 10–19",,2022,Palau,Western Pacific Region,Males,,32.962075,29.271981,36.691791,
"Obesity, adolescents aged 10–19",,2022,Palau,Western Pacific Region,Females,,25.435451,21.812038,29.058173,
"Obesity, adolescents aged 10–19",,2022,Panama,Region of the Americas,Total,,13.317166,10.221276,16.835038,
"Obesity, adolescents aged 10–19",,2022,Panama,Region of the Americas,Males,,12.104432,7.8226663,17.035058,
"Obesity, adolescents aged 10–19",,2022,Panama,Region of the Americas,Females,,14.582896,10.021492,19.679321,
"Obesity, adolescents aged 10–19",,2022,Papua New Guinea,Western Pacific Region,Total,,15.780035,6.4852245,26.309127,
"Obesity, adolescents aged 10–19",,2022,Papua New Guinea,Western Pacific Region,Males,,18.010999,4.4693891,35.294223,
"Obesity, adolescents aged 10–19",,2022,Papua New Guinea,Western Pacific Region,Females,,13.339269,3.8282327,27.256608,
"Obesity, adolescents aged 10–19",,2022,Paraguay,Region of the Americas,Total,,11.587367,7.5926356,16.33389,
"Obesity, adolescents aged 10–19",,2022,Paraguay,Region of the Americas,Males,,13.050766,7.0709847,20.430245,
"Obesity, adolescents aged 10–19",,2022,Paraguay,Region of the Americas,Females,,10.059279,5.3850845,16.268452,
"Obesity, adolescents aged 10–19",,2022,Peru,Region of the Americas,Total,,14.313211,12.648869,16.054462,
"Obesity, adolescents aged 10–19",,2022,Peru,Region of the Americas,Males,,15.854858,13.41532,18.406267,
"Obesity, adolescents aged 10–19",,2022,Peru,Region of the Americas,Females,,12.727912,10.47231,15.111212,
"Obesity, adolescents aged 10–19",,2022,Philippines,Western Pacific Region,Total,,5.0218139,3.4385953,6.9680817,
"Obesity, adolescents aged 10–19",,2022,Philippines,Western Pacific Region,Males,,6.3296467,3.7561972,9.5658459,
"Obesity, adolescents aged 10–19",,2022,Philippines,Western Pacific Region,Females,,3.6210846,2.0476213,5.7597004,
"Obesity, adolescents aged 10–19",,2022,Poland,European Region,Total,,6.057981,4.4724379,7.9207994,
"Obesity, adolescents aged 10–19",,2022,Poland,European Region,Males,,7.3652051,4.8195634,10.452449,
"Obesity, adolescents aged 10–19",,2022,Poland,European Region,Females,,4.6912171,3.0577861,6.7839667,
"Obesity, adolescents aged 10–19",,2022,Portugal,European Region,Total,,6.0791254,4.3117214,8.2361333,
"Obesity, adolescents aged 10–19",,2022,Portugal,European Region,Males,,7.3854454,4.5988232,10.795787,
"Obesity, adolescents aged 10–19",,2022,Portugal,European Region,Females,,4.7191933,2.727869,7.272204,
"Obesity, adolescents aged 10–19",,2022,Puerto Rico,Region of the Americas,Total,,20.217934,10.300416,32.028982,
"Obesity, adolescents aged 10–19",,2022,Puerto Rico,Region of the Americas,Males,,17.648441,4.3046057,35.747364,
"Obesity, adolescents aged 10–19",,2022,Puerto Rico,Region of the Americas,Females,,22.898056,9.5472455,38.361838,
"Obesity, adolescents aged 10–19",,2022,Qatar,Eastern Mediterranean Region,Total,,24.089171,15.078042,33.295399,
"Obesity, adolescents aged 10–19",,2022,Qatar,Eastern Mediterranean Region,Males,,30.059597,15.328829,44.905695,
"Obesity, adolescents aged 10–19",,2022,Qatar,Eastern Mediterranean Region,Females,,18.201128,8.4771842,30.192605,
"Obesity, adolescents aged 10–19",,2022,Region of the Americas,Region of the Americas,Total,,15.948498,14.60371,17.310315,
"Obesity, adolescents aged 10–19",,2022,Region of the Americas,Region of the Americas,Males,,17.07536,15.051261,19.10532,
"Obesity, adolescents aged 10–19",,2022,Region of the Americas,Region of the Americas,Females,,14.776739,13.044636,16.592355,
"Obesity, adolescents aged 10–19",,2022,Republic of Korea,Western Pacific Region,Total,,12.389456,10.601958,14.259739,
"Obesity, adolescents aged 10–19",,2022,Republic of Korea,Western Pacific Region,Males,,17.933099,14.933635,21.285874,
"Obesity, adolescents aged 10–19",,2022,Republic of Korea,Western Pacific Region,Females,,6.4725541,4.745749,8.4352911,
"Obesity, adolescents aged 10–19",,2022,Republic of Moldova,European Region,Total,,3.3455893,1.3851739,6.3917346,
"Obesity, adolescents aged 10–19",,2022,Republic of Moldova,European Region,Males,,3.3615395,0.72189141,8.4760152,
"Obesity, adolescents aged 10–19",,2022,Republic of Moldova,European Region,Females,,3.3295467,0.95769893,7.1967438,
"Obesity, adolescents aged 10–19",,2022,Romania,European Region,Total,,6.8790741,5.3513683,8.5895963,
"Obesity, adolescents aged 10–19",,2022,Romania,European Region,Males,,8.8287503,6.2789321,11.803628,
"Obesity, adolescents aged 10–19",,2022,Romania,European Region,Females,,4.8515838,3.2982156,6.7848846,
"Obesity, adolescents aged 10–19",,2022,Russian Federation,European Region,Total,,3.7937455,2.5340874,5.3981137,
"Obesity, adolescents aged 10–19",,2022,Russian Federation,European Region,Males,,5.0540887,2.9352993,7.8632317,
"Obesity, adolescents aged 10–19",,2022,Russian Federation,European Region,Females,,2.4726398,1.3648245,4.0024512,
"Obesity, adolescents aged 10–19",,2022,Rwanda,African Region,Total,,1.1701402,0.55473382,2.2107359,
"Obesity, adolescents aged 10–19",,2022,Rwanda,African Region,Males,,0.77722729,0.09022259,2.5288869,
"Obesity, adolescents aged 10–19",,2022,Rwanda,African Region,Females,,1.5663605,0.7342584,2.832637,
"Obesity, adolescents aged 10–19",,2022,Saint Kitts and Nevis,Region of the Americas,Total,,21.758908,12.996554,31.472182,
"Obesity, adolescents aged 10–19",,2022,Saint Kitts and Nevis,Region of the Americas,Males,,22.615668,9.5796145,37.217361,
"Obesity, adolescents aged 10–19",,2022,Saint Kitts and Nevis,Region of the Americas,Females,,20.929044,9.8760262,33.528879,
"Obesity, adolescents aged 10–19",,2022,Saint Lucia,Region of the Americas,Total,,17.934029,10.752995,26.298359,
"Obesity, adolescents aged 10–19",,2022,Saint Lucia,Region of the Americas,Males,,17.703494,7.4700207,30.251455,
"Obesity, adolescents aged 10–19",,2022,Saint Lucia,Region of the Americas,Females,,18.174531,8.7972857,29.211825,
"Obesity, adolescents aged 10–19",,2022,Saint Vincent and the Grenadines,Region of the Americas,Total,,17.950234,13.189057,23.090532,
"Obesity, adolescents aged 10–19",,2022,Saint Vincent and the Grenadines,Region of the Americas,Males,,14.430204,8.3124973,21.783361,
"Obesity, adolescents aged 10–19",,2022,Saint Vincent and the Grenadines,Region of the Americas,Females,,21.61375,14.686726,29.0162,
"Obesity, adolescents aged 10–19",,2022,Samoa,Western Pacific Region,Total,,25.467053,15.390071,36.620179,
"Obesity, adolescents aged 10–19",,2022,Samoa,Western Pacific Region,Males,,23.301132,8.6685233,40.003252,
"Obesity, adolescents aged 10–19",,2022,Samoa,Western Pacific Region,Females,,27.785933,13.82221,42.836386,
"Obesity, adolescents aged 10–19",,2022,San Marino,European Region,Total,,no data,no data,no data,
"Obesity, adolescents aged 10–19",,2022,San Marino,European Region,Males,,no data,no data,no data,
"Obesity, adolescents aged 10–19",,2022,San Marino,European Region,Females,,no data,no data,no data,
"Obesity, adolescents aged 10–19",,2022,Sao Tome and Principe,African Region,Total,,3.279116,1.1401284,6.7572236,
"Obesity, adolescents aged 10–19",,2022,Sao Tome and Principe,African Region,Males,,3.8811494,0.68974798,10.412733,
"Obesity, adolescents aged 10–19",,2022,Sao Tome and Principe,African Region,Females,,2.6850471,0.63534393,6.5195292,
"Obesity, adolescents aged 10–19",,2022,Saudi Arabia,Eastern Mediterranean Region,Total,,20.305416,13.266006,27.840486,
"Obesity, adolescents aged 10–19",,2022,Saudi Arabia,Eastern Mediterranean Region,Males,,23.746146,12.673841,35.852322,
"Obesity, adolescents aged 10–19",,2022,Saudi Arabia,Eastern Mediterranean Region,Females,,16.730155,8.8884473,26.181215,
"Obesity, adolescents aged 10–19",,2022,Senegal,African Region,Total,,1.8926369,0.53025326,4.3905433,
"Obesity, adolescents aged 10–19",,2022,Senegal,African Region,Males,,1.820733,0.17355529,6.0010761,
"Obesity, adolescents aged 10–19",,2022,Senegal,African Region,Females,,1.9661177,0.40798513,5.1197361,
"Obesity, adolescents aged 10–19",,2022,Serbia,European Region,Total,,9.3344674,6.8186879,12.124207,
"Obesity, adolescents aged 10–19",,2022,Serbia,European Region,Males,,12.718609,8.489833,17.493588,
"Obesity, adolescents aged 10–19",,2022,Serbia,European Region,Females,,5.7245459,3.3830155,8.7032855,
"Obesity, adolescents aged 10–19",,2022,Seychelles,African Region,Total,,17.898329,15.771325,20.092745,
"Obesity, adolescents aged 10–19",,2022,Seychelles,African Region,Males,,17.011023,14.20967,20.060931,
"Obesity, adolescents aged 10–19",,2022,Seychelles,African Region,Females,,18.827322,15.617545,22.172767,
"Obesity, adolescents aged 10–19",,2022,Sierra Leone,African Region,Total,,2.0318929,1.066104,3.4072269,
"Obesity, adolescents aged 10–19",,2022,Sierra Leone,African Region,Males,,1.1818825,0.31471259,2.7657533,
"Obesity, adolescents aged 10–19",,2022,Sierra Leone,African Region,Females,,2.90017,1.2929703,5.2650642,
"Obesity, adolescents aged 10–19",,2022,Singapore,Western Pacific Region,Total,,14.699368,7.2811216,23.287359,
"Obesity, adolescents aged 10–19",,2022,Singapore,Western Pacific Region,Males,,20.206219,8.4067777,34.424782,
"Obesity, adolescents aged 10–19",,2022,Singapore,Western Pacific Region,Females,,8.9313336,2.3717023,18.662222,
"Obesity, adolescents aged 10–19",,2022,Slovakia,European Region,Total,,7.9693176,5.3938389,11.015595,
"Obesity, adolescents aged 10–19",,2022,Slovakia,European Region,Males,,9.3606479,5.4202851,14.380269,
"Obesity, adolescents aged 10–19",,2022,Slovakia,European Region,Females,,6.5149643,3.5777636,10.200103,
"Obesity, adolescents aged 10–19",,2022,Slovenia,European Region,Total,,9.3668535,8.4195249,10.391772,
"Obesity, adolescents aged 10–19",,2022,Slovenia,European Region,Males,,11.608148,10.128461,13.14656,
"Obesity, adolescents aged 10–19",,2022,Slovenia,European Region,Females,,7.0128225,5.8307186,8.341971,
"Obesity, adolescents aged 10–19",,2022,Solomon Islands,Western Pacific Region,Total,,9.9234335,4.6544399,16.748945,
"Obesity, adolescents aged 10–19",,2022,Solomon Islands,Western Pacific Region,Males,,12.798423,4.3418545,25.138605,
"Obesity, adolescents aged 10–19",,2022,Solomon Islands,Western Pacific Region,Females,,6.7985274,2.129058,14.378983,
"Obesity, adolescents aged 10–19",,2022,Somalia,Eastern Mediterranean Region,Total,,2.786836,0.54601375,7.6807857,
"Obesity, adolescents aged 10–19",,2022,Somalia,Eastern Mediterranean Region,Males,,2.4700537,0.17136951,9.3178198,
"Obesity, adolescents aged 10–19",,2022,Somalia,Eastern Mediterranean Region,Females,,3.1117352,0.30961502,10.280118,
"Obesity, adolescents aged 10–19",,2022,South Africa,African Region,Total,,7.1826473,5.0606187,9.6470438,
"Obesity, adolescents aged 10–19",,2022,South Africa,African Region,Males,,4.8879508,2.6281161,7.8785419,
"Obesity, adolescents aged 10–19",,2022,South Africa,African Region,Females,,9.559153,6.0835958,13.805149,
"Obesity, adolescents aged 10–19",,2022,South Sudan,African Region,Total,,4.6558067,1.2753804,10.524236,
"Obesity, adolescents aged 10–19",,2022,South Sudan,African Region,Males,,4.1424569,0.42235181,13.254982,
"Obesity, adolescents aged 10–19",,2022,South Sudan,African Region,Females,,5.1830865,0.92173917,13.44997,
"Obesity, adolescents aged 10–19",,2022,South-East Asian Region,South-East Asia Region,Total,,3.7211243,3.0737698,4.4567224,
"Obesity, adolescents aged 10–19",,2022,South-East Asian Region,South-East Asia Region,Males,,4.0760297,3.0907173,5.2517723,
"Obesity, adolescents aged 10–19",,2022,South-East Asian Region,South-East Asia Region,Females,,3.3363685,2.5536781,4.3041434,
"Obesity, adolescents aged 10–19",,2022,Spain,European Region,Total,,8.4977582,6.7050993,10.449614,
"Obesity, adolescents aged 10–19",,2022,Spain,European Region,Males,,9.877754,7.1439818,12.911417,
"Obesity, adolescents aged 10–19",,2022,Spain,European Region,Females,,7.0276514,4.9191277,9.5999926,
"Obesity, adolescents aged 10–19",,2022,Sri Lanka,South-East Asia Region,Total,,7.2922193,4.3711226,10.823352,
"Obesity, adolescents aged 10–19",,2022,Sri Lanka,South-East Asia Region,Males,,6.6773415,2.7805567,12.135416,
"Obesity, adolescents aged 10–19",,2022,Sri Lanka,South-East Asia Region,Females,,7.9218432,4.0519513,13.133153,
"Obesity, adolescents aged 10–19",,2022,Sudan,Eastern Mediterranean Region,Total,,5.409329,2.1895412,10.289674,
"Obesity, adolescents aged 10–19",,2022,Sudan,Eastern Mediterranean Region,Males,,7.150878,1.8289659,15.85215,
"Obesity, adolescents aged 10–19",,2022,Sudan,Eastern Mediterranean Region,Females,,3.6311705,0.99522853,8.1766963,
"Obesity, adolescents aged 10–19",,2022,Suriname,Region of the Americas,Total,,16.667771,7.2531551,27.72862,
"Obesity, adolescents aged 10–19",,2022,Suriname,Region of the Americas,Males,,18.833789,5.5507451,36.025316,
"Obesity, adolescents aged 10–19",,2022,Suriname,Region of the Americas,Females,,14.43854,3.8179323,29.35597,
"Obesity, adolescents aged 10–19",,2022,Sweden,European Region,Total,,9.4108962,6.8569705,12.378243,
"Obesity, adolescents aged 10–19",,2022,Sweden,European Region,Males,,11.724439,7.7932939,16.424587,
"Obesity, adolescents aged 10–19",,2022,Sweden,European Region,Females,,6.9408566,4.0244866,10.625803,
"Obesity, adolescents aged 10–19",,2022,Switzerland,European Region,Total,,7.3781237,5.9797205,8.9563593,
"Obesity, adolescents aged 10–19",,2022,Switzerland,European Region,Males,,7.6094218,6.1449803,9.2572272,
"Obesity, adolescents aged 10–19",,2022,Switzerland,European Region,Females,,7.1338527,4.8623741,9.8023087,
"Obesity, adolescents aged 10–19",,2022,Syrian Arab Republic,Eastern Mediterranean Region,Total,,15.615834,6.3241951,27.356714,
"Obesity, adolescents aged 10–19",,2022,Syrian Arab Republic,Eastern Mediterranean Region,Males,,17.065609,3.8127355,36.28633,
"Obesity, adolescents aged 10–19",,2022,Syrian Arab Republic,Eastern Mediterranean Region,Females,,14.101037,3.5344861,29.420212,
"Obesity, adolescents aged 10–19",,2022,Tajikistan,European Region,Total,,1.412857,0.69928304,2.5622616,
"Obesity, adolescents aged 10–19",,2022,Tajikistan,European Region,Males,,1.2187663,0.29083425,3.0837147,
"Obesity, adolescents aged 10–19",,2022,Tajikistan,European Region,Females,,1.6175458,0.71477313,3.0584406,
"Obesity, adolescents aged 10–19",,2022,Thailand,South-East Asia Region,Total,,10.885876,8.971256,12.999481,
"Obesity, adolescents aged 10–19",,2022,Thailand,South-East Asia Region,Males,,13.664971,10.714465,16.959459,
"Obesity, adolescents aged 10–19",,2022,Thailand,South-East Asia Region,Females,,7.9453364,5.7207584,10.435583,
"Obesity, adolescents aged 10–19",,2022,Timor-Leste,South-East Asia Region,Total,,0.76385452,0.2976292,1.5178816,
"Obesity, adolescents aged 10–19",,2022,Timor-Leste,South-East Asia Region,Males,,0.75738635,0.14946854,2.0219164,
"Obesity, adolescents aged 10–19",,2022,Timor-Leste,South-East Asia Region,Females,,0.77078762,0.22658012,1.796579,
"Obesity, adolescents aged 10–19",,2022,Togo,African Region,Total,,2.2743238,0.91368267,4.5710281,
"Obesity, adolescents aged 10–19",,2022,Togo,African Region,Males,,2.1480132,0.33941939,6.0213339,
"Obesity, adolescents aged 10–19",,2022,Togo,African Region,Females,,2.4034243,0.80023305,5.1765691,
"Obesity, adolescents aged 10–19",,2022,Tokelau,Western Pacific Region,Total,,34.520435,23.064558,45.201957,
"Obesity, adolescents aged 10–19",,2022,Tokelau,Western Pacific Region,Males,,38.659739,21.658419,53.977066,
"Obesity, adolescents aged 10–19",,2022,Tokelau,Western Pacific Region,Females,,29.73724,15.237421,44.763345,
"Obesity, adolescents aged 10–19",,2022,Tonga,Western Pacific Region,Total,,34.200358,28.079766,40.087947,
"Obesity, adolescents aged 10–19",,2022,Tonga,Western Pacific Region,Males,,31.532156,22.970094,40.04021,
"Obesity, adolescents aged 10–19",,2022,Tonga,Western Pacific Region,Females,,37.026423,28.560582,45.223758,
"Obesity, adolescents aged 10–19",,2022,Trinidad and Tobago,Region of the Americas,Total,,19.869205,10.93156,29.532537,
"Obesity, adolescents aged 10–19",,2022,Trinidad and Tobago,Region of the Americas,Males,,23.184982,9.0454049,38.042185,
"Obesity, adolescents aged 10–19",,2022,Trinidad and Tobago,Region of the Americas,Females,,16.427736,6.5016225,29.097709,
"Obesity, adolescents aged 10–19",,2022,Tunisia,Eastern Mediterranean Region,Total,,10.666206,4.9301207,18.392147,
"Obesity, adolescents aged 10–19",,2022,Tunisia,Eastern Mediterranean Region,Males,,10.975752,2.9387552,23.992912,
"Obesity, adolescents aged 10–19",,2022,Tunisia,Eastern Mediterranean Region,Females,,10.338332,3.4937117,20.624448,
"Obesity, adolescents aged 10–19",,2022,Türkiye,European Region,Total,,11.023181,7.1996935,15.431754,
"Obesity, adolescents aged 10–19",,2022,Türkiye,European Region,Males,,10.033802,4.4773828,17.571299,
"Obesity, adolescents aged 10–19",,2022,Türkiye,European Region,Females,,12.065732,7.5492598,17.543219,
"Obesity, adolescents aged 10–19",,2022,Turkmenistan,European Region,Total,,2.7342631,1.0767928,5.4210715,
"Obesity, adolescents aged 10–19",,2022,Turkmenistan,European Region,Males,,3.5912044,0.9580669,8.5485682,
"Obesity, adolescents aged 10–19",,2022,Turkmenistan,European Region,Females,,1.8334132,0.50108596,4.2593021,
"Obesity, adolescents aged 10–19",,2022,Tuvalu,Western Pacific Region,Total,,32.045156,22.792484,41.414165,
"Obesity, adolescents aged 10–19",,2022,Tuvalu,Western Pacific Region,Males,,32.705134,18.758427,46.388978,
"Obesity, adolescents aged 10–19",,2022,Tuvalu,Western Pacific Region,Females,,31.299356,19.592352,43.543819,
"Obesity, adolescents aged 10–19",,2022,Uganda,African Region,Total,,3.0554911,1.4353392,5.4676365,
"Obesity, adolescents aged 10–19",,2022,Uganda,African Region,Males,,4.6252146,1.6126122,9.2977822,
"Obesity, adolescents aged 10–19",,2022,Uganda,African Region,Females,,1.4834844,0.5249355,3.0858744,
"Obesity, adolescents aged 10–19",,2022,Ukraine,European Region,Total,,2.6164912,1.7298464,3.7389997,
"Obesity, adolescents aged 10–19",,2022,Ukraine,European Region,Males,,4.0139627,2.4371786,6.0647871,
"Obesity, adolescents aged 10–19",,2022,Ukraine,European Region,Females,,1.1110085,0.57998174,1.8683963,
"Obesity, adolescents aged 10–19",,2022,United Arab Emirates,Eastern Mediterranean Region,Total,,21.569595,16.032554,27.682772,
"Obesity, adolescents aged 10–19",,2022,United Arab Emirates,Eastern Mediterranean Region,Males,,24.496779,15.854652,33.572969,
"Obesity, adolescents aged 10–19",,2022,United Arab Emirates,Eastern Mediterranean Region,Females,,18.58961,11.874653,26.34092,
"Obesity, adolescents aged 10–19",,2022,United Kingdom of Great Britain and Northern Ireland,European Region,Total,,11.212604,9.2932075,13.280661,
"Obesity, adolescents aged 10–19",,2022,United Kingdom of Great Britain and Northern Ireland,European Region,Males,,12.144773,9.2742875,15.335231,
"Obesity, adolescents aged 10–19",,2022,United Kingdom of Great Britain and Northern Ireland,European Region,Females,,10.231849,7.7940926,13.028094,
"Obesity, adolescents aged 10–19",,2022,United Republic of Tanzania,African Region,Total,,1.4549132,0.60251653,2.9900754,
"Obesity, adolescents aged 10–19",,2022,United Republic of Tanzania,African Region,Males,,1.1368165,0.1436174,3.6246307,
"Obesity, adolescents aged 10–19",,2022,United Republic of Tanzania,African Region,Females,,1.7772216,0.65349853,3.6983736,
"Obesity, adolescents aged 10–19",,2022,United States of America,Region of the Americas,Total,,21.530564,17.737739,25.40656,
"Obesity, adolescents aged 10–19",,2022,United States of America,Region of the Americas,Males,,22.445726,16.81394,28.256714,
"Obesity, adolescents aged 10–19",,2022,United States of America,Region of the Americas,Females,,20.571913,15.866064,25.726151,
"Obesity, adolescents aged 10–19",,2022,Uruguay,Region of the Americas,Total,,14.939538,11.737795,18.480048,
"Obesity, adolescents aged 10–19",,2022,Uruguay,Region of the Americas,Males,,16.539568,11.753905,22.069137,
"Obesity, adolescents aged 10–19",,2022,Uruguay,Region of the Americas,Females,,13.265483,9.1384597,17.863275,
"Obesity, adolescents aged 10–19",,2022,Uzbekistan,European Region,Total,,4.8762061,1.7855322,9.8319925,
"Obesity, adolescents aged 10–19",,2022,Uzbekistan,European Region,Males,,5.2394751,1.0136685,13.482045,
"Obesity, adolescents aged 10–19",,2022,Uzbekistan,European Region,Females,,4.4919755,1.0539281,10.608103,
"Obesity, adolescents aged 10–19",,2022,Vanuatu,Western Pacific Region,Total,,12.615916,4.393417,23.601857,
"Obesity, adolescents aged 10–19",,2022,Vanuatu,Western Pacific Region,Males,,16.276418,3.15862,34.989569,
"Obesity, adolescents aged 10–19",,2022,Vanuatu,Western Pacific Region,Females,,8.7416537,1.565288,21.535416,
"Obesity, adolescents aged 10–19",,2022,Venezuela (Bolivarian Republic of),Region of the Americas,Total,,14.557609,7.9765216,22.274652,
"Obesity, adolescents aged 10–19",,2022,Venezuela (Bolivarian Republic of),Region of the Americas,Males,,15.534768,5.9918858,27.872673,
"Obesity, adolescents aged 10–19",,2022,Venezuela (Bolivarian Republic of),Region of the Americas,Females,,13.524589,5.8973417,23.586673,
"Obesity, adolescents aged 10–19",,2022,Viet Nam,Western Pacific Region,Total,,3.8107265,2.4393508,5.5435069,
"Obesity, adolescents aged 10–19",,2022,Viet Nam,Western Pacific Region,Males,,5.40548,3.0739855,8.4712267,
"Obesity, adolescents aged 10–19",,2022,Viet Nam,Western Pacific Region,Females,,2.0770149,1.0158543,3.6514048,
"Obesity, adolescents aged 10–19",,2022,Western Pacific Region,Western Pacific Region,Total,,9.091638,7.5089827,10.795712,
"Obesity, adolescents aged 10–19",,2022,Western Pacific Region,Western Pacific Region,Males,,11.919834,9.2678599,14.689712,
"Obesity, adolescents aged 10–19",,2022,Western Pacific Region,Western Pacific Region,Females,,5.8704726,4.4489551,7.6652922,
"Obesity, adolescents aged 10–19",,2022,Yemen,Eastern Mediterranean Region,Total,,8.1087291,3.25233,15.337968,
"Obesity, adolescents aged 10–19",,2022,Yemen,Eastern Mediterranean Region,Males,,10.165787,2.2584135,23.587634,
"Obesity, adolescents aged 10–19",,2022,Yemen,Eastern Mediterranean Region,Females,,5.9558891,2.151143,12.381318,
"Obesity, adolescents aged 10–19",,2022,Zambia,African Region,Total,,4.2519461,1.9046776,7.9429068,
"Obesity, adolescents aged 10–19",,2022,Zambia,African Region,Males,,3.300789,0.50990838,9.245903,
"Obesity, adolescents aged 10–19",,2022,Zambia,African Region,Females,,5.196517,2.2200085,9.9216491,
"Obesity, adolescents aged 10–19",,2022,Zimbabwe,African Region,Total,,1.9074336,0.80811223,3.6504697,
"Obesity, adolescents aged 10–19",,2022,Zimbabwe,African Region,Males,,1.2360623,0.18622723,3.6160462,
"Obesity, adolescents aged 10–19",,2022,Zimbabwe,African Region,Females,,2.5574313,0.90023968,5.3809922,
"Overweight, children aged 5–9",,2022,,Global,Total,,21.429004,20.602179,22.295932,
"Overweight, children aged 5–9",,2022,,Global,Males,,23.419748,22.118706,24.772207,
"Overweight, children aged 5–9",,2022,,Global,Females,,19.31126,18.313785,20.362362,
"Overweight, children aged 5–9",,2022,Afghanistan,Eastern Mediterranean Region,Total,,20.98162,13.761732,29.909503,
"Overweight, children aged 5–9",,2022,Afghanistan,Eastern Mediterranean Region,Males,,19.518504,8.4358327,33.963621,
"Overweight, children aged 5–9",,2022,Afghanistan,Eastern Mediterranean Region,Females,,22.514294,13.960156,32.495561,
"Overweight, children aged 5–9",,2022,African Region,African Region,Total,,13.36282,11.466808,15.293604,
"Overweight, children aged 5–9",,2022,African Region,African Region,Males,,14.867377,11.828661,18.183124,
"Overweight, children aged 5–9",,2022,African Region,African Region,Females,,11.826348,9.8571576,13.990329,
"Overweight, children aged 5–9",,2022,Albania,European Region,Total,,26.312703,21.976876,30.92387,
"Overweight, children aged 5–9",,2022,Albania,European Region,Males,,28.314552,21.813367,35.400149,
"Overweight, children aged 5–9",,2022,Albania,European Region,Females,,24.269348,18.867683,30.078807,
"Overweight, children aged 5–9",,2022,Algeria,African Region,Total,,31.500858,21.03945,42.89459,
"Overweight, children aged 5–9",,2022,Algeria,African Region,Males,,29.008386,14.67642,46.295315,
"Overweight, children aged 5–9",,2022,Algeria,African Region,Females,,34.098577,19.940518,49.473897,
"Overweight, children aged 5–9",,2022,American Samoa,Western Pacific Region,Total,,44.127521,31.630537,56.051034,
"Overweight, children aged 5–9",,2022,American Samoa,Western Pacific Region,Males,,52.891302,33.203477,69.407606,
"Overweight, children aged 5–9",,2022,American Samoa,Western Pacific Region,Females,,34.65533,19.267969,50.975966,
"Overweight, children aged 5–9",,2022,Andorra,European Region,Total,,32.346421,20.635137,44.859055,
"Overweight, children aged 5–9",,2022,Andorra,European Region,Males,,33.429107,16.349575,52.028728,
"Overweight, children aged 5–9",,2022,Andorra,European Region,Females,,31.233469,15.882258,48.871842,
"Overweight, children aged 5–9",,2022,Angola,African Region,Total,,13.295224,6.390547,22.489446,
"Overweight, children aged 5–9",,2022,Angola,African Region,Males,,16.663238,5.6138445,32.189757,
"Overweight, children aged 5–9",,2022,Angola,African Region,Females,,9.8966956,3.2256562,20.781805,
"Overweight, children aged 5–9",,2022,Antigua and Barbuda,Region of the Americas,Total,,45.271063,32.390869,57.542372,
"Overweight, children aged 5–9",,2022,Antigua and Barbuda,Region of the Americas,Males,,47.941032,28.572339,65.12149,
"Overweight, children aged 5–9",,2022,Antigua and Barbuda,Region of the Americas,Females,,42.522013,25.567845,58.992755,
"Overweight, children aged 5–9",,2022,Argentina,Region of the Americas,Total,,44.663814,40.524867,48.836735,
"Overweight, children aged 5–9",,2022,Argentina,Region of the Americas,Males,,45.110095,38.914779,51.250935,
"Overweight, children aged 5–9",,2022,Argentina,Region of the Americas,Females,,44.192612,38.37277,49.787998,
"Overweight, children aged 5–9",,2022,Armenia,European Region,Total,,29.968038,25.629324,34.57936,
"Overweight, children aged 5–9",,2022,Armenia,European Region,Males,,34.294429,27.595326,41.072536,
"Overweight, children aged 5–9",,2022,Armenia,European Region,Females,,25.183553,19.540204,31.239638,
"Overweight, children aged 5–9",,2022,Australia,Western Pacific Region,Total,,37.206715,33.326036,41.007087,
"Overweight, children aged 5–9",,2022,Australia,Western Pacific Region,Males,,36.873585,31.13232,42.567834,
"Overweight, children aged 5–9",,2022,Australia,Western Pacific Region,Females,,37.558329,32.551968,42.808214,
"Overweight, children aged 5–9",,2022,Austria,European Region,Total,,26.757184,24.240196,29.316065,
"Overweight, children aged 5–9",,2022,Austria,European Region,Males,,29.362461,25.745124,32.974812,
"Overweight, children aged 5–9",,2022,Austria,European Region,Females,,23.987752,20.562674,27.638942,
"Overweight, children aged 5–9",,2022,Azerbaijan,European Region,Total,,26.561069,16.75096,37.695616,
"Overweight, children aged 5–9",,2022,Azerbaijan,European Region,Males,,26.894221,12.944134,43.464401,
"Overweight, children aged 5–9",,2022,Azerbaijan,European Region,Females,,26.180312,13.624109,40.411609,
"Overweight, children aged 5–9",,2022,Bahamas,Region of the Americas,Total,,51.676363,40.594187,61.641717,
